"probe_id","gene_symbol"
"7981783","OR4N4"
"7981785","OR4N3P"
"7981787","GOLGA6L1"
"7981798","TUBGCP5"
"7981824","CYFIP1"
"7981859","GOLGA8IP"
"7981874","GOLGA8CP"
"7981895","GOLGA8CP"
"7981911","MKRN3"
"7981917","NPAP1"
"7981919","SNRPN"
"7981943","SNORD64"
"7981945","PWAR6"
"7981947","SNORD109B"
"7981949","SNORD116-1"
"7981951","SNORD116-2"
"7981953","SNORD116-3"
"7981955","SNORD116-4"
"7981958","SNORD116-3"
"7981960","SNORD116-6"
"7981962","SNORD116-3"
"7981964","SNORD116-3"
"7981966","SNORD116-3"
"7981968","SNORD116-10"
"7981970","SNORD116-11"
"7981972","SNORD116-12"
"7981974","SNORD116-13"
"7981976","SNORD116-14"
"7981978","SNORD116-15"
"7981980","SNORD116-16"
"7981982","SNORD116-19"
"7981984","SNORD116-18"
"7981986","SNORD116-19"
"7981988","SNORD116-20"
"7981990","SNORD116-21"
"7981992","SNORD116-22"
"7981994","SNORD116-23"
"7981996","SNORD116-24"
"7981998","SNORD116-25"
"7982000","SNORD116-26"
"7982002","SNORD116-27"
"7982004","SNORD116-28"
"7982006","SNORD116-29"
"7982008","SNORD115-1"
"7982010","SNORD115-2"
"7982012","SNORD115-3"
"7982014","SNORD115-4"
"7982016","SNORD115-1"
"7982018","SNORD115-1"
"7982020","SNORD115-7"
"7982022","SNORD115-8"
"7982024","SNORD115-1"
"7982026","SNORD115-10"
"7982028","SNORD115-1"
"7982030","SNORD115-1"
"7982032","SNORD115-1"
"7982034","SNORD115-14"
"7982036","SNORD115-15"
"7982038","SNORD115-1"
"7982040","SNORD115-1"
"7982042","SNORD115-1"
"7982044","SNORD115-1"
"7982046","SNORD115-1"
"7982048","SNORD115-21"
"7982050","SNORD115-1"
"7982052","SNORD115-23"
"7982054","SNORD115-24"
"7982056","SNORD115-25"
"7982058","SNORD115-1"
"7982060","SNORD115-27"
"7982062","SNORD115-28"
"7982064","SNORD115-1"
"7982066","SNORD115-1"
"7982068","SNORD115-31"
"7982070","SNORD115-32"
"7982072","SNORD115-33"
"7982074","SNORD115-34"
"7982076","SNORD115-35"
"7982078","SNORD115-1"
"7982080","SNORD115-37"
"7982082","SNORD115-38"
"7982084","SNORD115-1"
"7982086","SNORD115-40"
"7982088","SNORD115-41"
"7982090","SNORD115-1"
"7982092","SNORD115-1"
"7982094","SNORD115-44"
"7982096","SNORD115-48"
"7982098","SNORD109B"
"7982102","GABRA5"
"7982117","GABRG3"
"7982129","RPL41"
"7982131","GOLGA8CP"
"7982154","HERC2P9"
"7982185","LOC100289656"
"7982187","APBA2"
"7982204","HMGN2"
"7982206","GOLGA8J"
"7982230","GOLGA8J"
"7982252","LINC02249"
"7982256","GOLGA8J"
"7982271","GOLGA8J"
"7982284","GOLGA8CP"
"7982287","ARHGAP11B"
"7982294","LOC100288637"
"7982309","FAN1"
"7982326","KLF13"
"7982333","KLF13"
"7982341","CHRNA7"
"7982350","GOLGA8J"
"7982358","ARHGAP11A"
"7982366","SCG5"
"7982377","GREM1"
"7982392","RYR3"
"7982497","CHRM5"
"7982504","PGBD4"
"7982507","EMC4"
"7982516","NUTM1"
"7982531","ANP32AP1"
"7982535","CDIN1"
"7982552","TMCO5A"
"7982564","SPRED1"
"7982574","FAM98B"
"7982587","LINC02694"
"7982593","LINC02915"
"7982597","THBS1"
"7982620","EIF2AK4"
"7982663","BUB1B-PAK6"
"7982688","BUB1B-PAK6"
"7982703","DISP2"
"7982712","KNSTRN"
"7982723","IVD"
"7982738","BAHD1"
"7982745","CHST14"
"7982753","RPUSD2"
"7982757","KNL1"
"7982792","RAD51"
"7982805","GCHFR"
"7982810","C15orf62"
"7982812","ZFYVE19"
"7982829","SPINT1"
"7982845","VPS18"
"7982854","DLL4"
"7982868","CHAC1"
"7982878","CHP1"
"7982889","NUSAP1"
"7982904","RTF1"
"7982927","ITPKA"
"7982938","TYRO3"
"7982957","MGA"
"7982985","MAPKBP1"
"7983021","JMJD7"
"7983051","LOC105370792"
"7983054","CAPN3"
"7983111","SNAP23"
"7983123","HAUS2"
"7983132","STARD9"
"7983143","STARD9"
"7983145","STARD9"
"7983157","TMEM62"
"7983173","CCNDBP1"
"7983191","MAPDA"
"7983206","TUBGCP4"
"7983228","MAP1A"
"7983239","CKMT1B"
"7983256","CKMT1B"
"7983274","PDIA3"
"7983290","SERF2"
"7983298","HYPK"
"7983306","WDR76"
"7983321","GOLM2"
"7983335","CTDSPL2"
"7983350","EIF3J"
"7983360","B2M"
"7983365","TRIM69"
"7983381","TERB2"
"7983393","SORD"
"7983405","DUOXA2"
"7983413","DUOX1"
"7983447","SLC28A2"
"7983469","AFG2B"
"7983478","COXFA4L3"
"7983490","HMGN2P46"
"7983502","BLOC1S6"
"7983512","SQOR"
"7983527","SEMA6D"
"7983553","SLC24A5"
"7983564","SLC12A1"
"7983594","DUT"
"7983606","EID1"
"7983616","GALK2"
"7983630","FGF7"
"7983638","DTWD1"
"7983650","SLC27A2"
"7983663","USP8"
"7983679","AP4E1"
"7983704","GLDN"
"7983718","SCG3"
"7983734","TMOD2"
"7983744","TMOD3"
"7983763","MAPK6"
"7983779","UNC13C"
"7983811","PIGB"
"7983828","TEX9"
"7983843","TCF12"
"7983867","CGNL1"
"7983890","GCOM1"
"7983910","AQP9"
"7983928","LIPC"
"7983940","MINDY2"
"7983953","RNF111"
"7983969","CCNB2"
"7983985","LDHAL6B"
"7983991","FAM81A"
"7984001","GCNT3"
"7984011","FOXB1"
"7984016","C2CD4A"
"7984019","TLN2"
"7984077","MIR190A"
"7984079","TPM1"
"7984103","LACTB"
"7984112","RAB8B"
"7984124","APH1B"
"7984132","USP3"
"7984152","FBXL22"
"7984155","SNX1"
"7984174","SNX22"
"7984190","TRIP4"
"7984203","ZNF609"
"7984217","PLEKHO2"
"7984227","ANKDD1A"
"7984245","SLC51B"
"7984253","KBTBD13"
"7984257","RNU5A-1"
"7984259","RNU5B-1"
"7984263","HACD3"
"7984276","SLC24A1"
"7984289","RAB11A"
"7984298","DIS3L"
"7984319","MAP2K1"
"7984330","ZWILCH"
"7984353","SMAD6"
"7984364","SMAD3"
"7984380","IQCH"
"7984405","C15orf61"
"7984408","MAP2K5"
"7984436","SKOR1"
"7984453","PIAS1"
"7984470","FEM1B"
"7984475","CORO2B"
"7984488","NOX5"
"7984511","EWSAT1"
"7984517","GLCE"
"7984524","PAQR5"
"7984540","KIF23"
"7984562","RPLP1"
"7984569","LRRC49"
"7984588","THSD4"
"7984606","NR2E3"
"7984626","SENP8"
"7984631","HEXA-AS1"
"7984635","TMEM202"
"7984641","ARIH1"
"7984662","GOLGA6B"
"7984686","BBS4"
"7984704","NEO1"
"7984736","REC114"
"7984743","CD276"
"7984759","TBC1D21"
"7984771","LOXL1"
"7984779","PML"
"7984802","ISLR2"
"7984813","ISLR"
"7984819","CCDC33"
"7984843","ARID3B"
"7984846","CLK3"
"7984862","CYP1A2"
"7984871","CSK"
"7984892","LMAN1L"
"7984908","CPLX3"
"7984914","CPLX3"
"7984922","MPI"
"7984932","SCAMP5"
"7984943","PPCDC"
"7984952","C15orf39"
"7984961","GOLGA6C"
"7984985","GOLGA6B"
"7984989","COMMD4"
"7985001","NEIL1"
"7985016","SNX33"
"7985025","CIMAP1C"
"7985034","GOLGA6B"
"7985039","GOLGA6EP"
"7985044","UBE2Q2"
"7985053","FBXO22"
"7985066","TMEM266"
"7985080","ISL2"
"7985089","RCN2"
"7985099","PSTPIP1"
"7985119","HMG20A"
"7985130","SH2D7"
"7985134","IDH3A"
"7985147","DNAJA4"
"7985159","CRABP1"
"7985166","IREB2"
"7985192","HYKK"
"7985202","PSMA4"
"7985213","CHRNA5"
"7985221","GOLGA6B"
"7985224","LOC646938"
"7985226","MORF4L1"
"7985233","LOC100129540"
"7985236","MIR184"
"7985238","ANKRD34C"
"7985240","TMED3"
"7985248","MINAR1"
"7985253","ST20-AS1"
"7985259","ZFAND6"
"7985268","FAH"
"7985285","ARNT2"
"7985310","ABHD17C"
"7985317","CEMIP"
"7985349","TLNRD1"
"7985352","CFAP161"
"7985364","IL16"
"7985398","SAXO2"
"7985402","UBE2Q2P2"
"7985409","GOLGA6L9"
"7985416","CSPG4P5"
"7985418","LOC440300"
"7985431","UBE2Q2P2"
"7985444","UBE2Q2P2"
"7985450","GOLGA6L9"
"7985457","CSPG4P5"
"7985459","LOC440300"
"7985472","GOLGA6L9"
"7985480","SCARNA15"
"7985482","WHAMM"
"7985488","RAMAC"
"7985493","TM6SF1"
"7985507","SH3GL3"
"7985522","ADAMTSL3"
"7985555","EFL1P1"
"7985560","CSPG4P5"
"7985562","GOLGA6L9"
"7985571","LOC727751"
"7985577","ZSCAN2"
"7985587","SCAND2P"
"7985605","ZNF592"
"7985620","ALPK3"
"7985636","SLC28A1"
"7985662","PDE8A"
"7985688","CSPG4P5"
"7985690","LOC440300"
"7985695","AKAP13"
"7985741","AGBL1"
"7985752","LINC00052"
"7985757","MRPS11"
"7985765","MIR7-2"
"7985767","AEN"
"7985777","ISG20"
"7985786","ACAN"
"7985809","ABHD2"
"7985829","FANCI"
"7985871","MIR9-3"
"7985873","TICRR"
"7985898","WDR93"
"7985920","MESP2"
"7985924","ZNF710"
"7985934","SEMA4B"
"7985959","GDPGP1"
"7985963","TTLL13"
"7985983","NGRN"
"7985997","NGRN"
"7986004","ZNF774"
"7986010","IQGAP1"
"7986049","CRTC3"
"7986068","BLM"
"7986092","FURIN"
"7986110","FES"
"7986132","MAN2A2"
"7986160","UNC45A"
"7986186","RCCD1"
"7986195","SV2B"
"7986214","SLCO3A1"
"7986229","ST8SIA2"
"7986239","C15orf32"
"7986246","HMGN1"
"7986250","CHD2"
"7986293","MCTP2"
"7986323","NOP35P1"
"7986329","NR2F2"
"7986340","SPATA8"
"7986350","ARRDC4"
"7986359","IGF1R"
"7986383","IGF1R"
"7986385","SYNM"
"7986394","LRRC28"
"7986407","HSP90B2P"
"7986411","MEF2A"
"7986428","LOC400464"
"7986433","ASB7"
"7986444","GCAWKR"
"7986446","ALDH1A3"
"7986463","LRRK1"
"7986503","DNM1P46"
"7986530","OR4F6"
"7986532","OR4F15"
"7986536","OR4F13P"
"7986541","WASH3P"
"7986569","HERC2P3"
"7986598","GOLGA6L1"
"7986603","LOC646214"
"7986605","POTEG"
"7986629","ADAM6"
"7986639","LOC102724971"
"7986642","GOLGA8DP"
"7986665","NIPA2"
"7986675","NIPA1"
"7986685","LOC100289656"
"7986687","WHAMMP3"
"7986701","HERC2P2"
"7986736","GOLGA6L1"
"7986741","GOLGA6L1"
"7986744","GOLGA6L2"
"7986755","MAGEL2"
"7986757","NDN"
"7986765","RPL5"
"7986769","UBE3A"
"7986789","ATP10A"
"7986822","GABRB3"
"7986838","OCA2"
"7986863","HERC2"
"7986922","GOLGA8CP"
"7986947","GOLGA8J"
"7986960","ENTREP2"
"7986969","NSMCE3"
"7986977","TJP1"
"7987010","SYT2"
"7987012","CHRFAM7A"
"7987027","GOLGA8J"
"7987048","MTMR10"
"7987068","TRPM1"
"7987097","MIR211"
"7987099","OTUD7A"
"7987114","GOLGA8J"
"7987139","GOLGA8J"
"7987145","FMN1"
"7987163","FMN1"
"7987165","AVEN"
"7987172","EMC7"
"7987180","KATNBL1"
"7987192","SLC12A6"
"7987225","NOP10"
"7987230","LPCAT4"
"7987248","GOLGA8A"
"7987279","GOLGA8B"
"7987310","GJD2"
"7987315","ACTC1"
"7987325","AQR"
"7987361","ZNF770"
"7987365","NANOG"
"7987369","DPH6"
"7987381","CSNK1A1P1"
"7987385","MEIS2"
"7987405","RASGRP1"
"7987426","FSIP1"
"7987439","GPR176"
"7987449","SRP14"
"7987454","BMF"
"7987472","PAK6-AS1"
"7987475","PLCB2"
"7987511","CCDC9B"
"7987526","CCDC32"
"7987536","RMDN3"
"7987554","DNAJC17"
"7987565","PPP1R14D"
"7987574","RHOV"
"7987584","INO80"
"7987623","EXD1"
"7987636","OIP5"
"7987642","NDUFAF1"
"7987650","LTK"
"7987675","RPAP1"
"7987701","SPTBN5"
"7987772","EHD4"
"7987780","PLA2G4E"
"7987792","PLA2G4D"
"7987815","PLA2G4F"
"7987840","VPS39"
"7987869","TMEM87A"
"7987892","ZNF106"
"7987916","LRRC57"
"7987928","CDAN1"
"7987960","TTBK2"
"7987981","UBR1"
"7988031","RPS3A"
"7988033","EPB42"
"7988050","TGM5"
"7988064","TGM7"
"7988077","LCMT2"
"7988082","ZSCAN29"
"7988093","TP53BP1"
"7988124","PPIP5K1"
"7988132","STRC"
"7988163","CATSPER2"
"7988177","STRC"
"7988208","CATSPER2P1"
"7988212","ELL3"
"7988227","SERINC4"
"7988245","MFAP1"
"7988260","FRMD5"
"7988283","EIF3J-DT"
"7988286","SPG11"
"7988327","PATL2"
"7988350","DUOX2"
"7988380","DUOXA1"
"7988400","SHF"
"7988414","GATM"
"7988426","SLC30A4"
"7988444","MYEF2"
"7988467","FBN1"
"7988537","CEP152"
"7988563","SHC4"
"7988581","SECISBP2L"
"7988605","COPS2"
"7988625","FAM227B"
"7988644","ATP8B4"
"7988672","HDC"
"7988687","GABPB1"
"7988705","USP50"
"7988713","TRPM7"
"7988753","SPPL2A"
"7988763","TNFAIP8L3"
"7988767","CYP19A1"
"7988789","DMXL2"
"7988833","LYSMD2"
"7988838","LEO1"
"7988852","BCL2L10"
"7988859","GNB5"
"7988876","MYO5C"
"7988921","MYO5A"
"7988963","ARPP19"
"7988970","ATOSA"
"7988987","ONECUT1"
"7988990","WDR72"
"7989013","RSL24D1"
"7989023","RAB27A"
"7989037","CCPG1"
"7989055","DNAAF4"
"7989069","PYGO1"
"7989073","PRTG"
"7989094","NEDD4"
"7989128","CNOT6L"
"7989132","RFX7"
"7989146","MNS1"
"7989159","ZNF280D"
"7989199","ALDH1A2"
"7989224","ADAM10"
"7989245","HSP90AB4P"
"7989253","SLTM"
"7989277","MYO1E"
"7989315","GTF2A2"
"7989323","BNIP2"
"7989335","ANXA2"
"7989347","ICE2"
"7989365","RORA"
"7989387","VPS13C"
"7989473","C2CD4B"
"7989476","GOLGA2P11"
"7989491","TPM1-AS"
"7989493","RPS27L"
"7989501","CA12"
"7989516","HERC1"
"7989596","DAPK2"
"7989611","CIAO2A"
"7989619","PPIB"
"7989628","CSNK1G1"
"7989647","PCLAF"
"7989661","OAZ2"
"7989670","RBPMS2"
"7989680","PIF1"
"7989696","SPG21"
"7989708","MTFMT"
"7989718","RASL12"
"7989725","PDCD7"
"7989735","CLPX"
"7989750","CILP"
"7989759","PARP16"
"7989770","IGDCC3"
"7989785","IGDCC4"
"7989806","DPP8"
"7989834","INTS14"
"7989849","DENND4A"
"7989885","LOC646358"
"7989887","MEGF11"
"7989915","TIPIN"
"7989922","SCARNA14"
"7989924","SNAPC5"
"7989932","RPL4"
"7989937","LCTL"
"7989953","AAGAB"
"7989968","CALML4"
"7989975","CLN6"
"7989985","ITGA11"
"7990020","ANP32A"
"7990027","ANP32A-IT1"
"7990033","TLE3"
"7990054","UACA"
"7990080","LARP6"
"7990086","THAP10"
"7990092","MYO9A"
"7990138","GRAMD2A"
"7990151","PKM"
"7990165","PARP6"
"7990191","CELF6"
"7990211","HEXA"
"7990231","ADPGK"
"7990244","HCN4"
"7990253","NPTN"
"7990269","INSYN1"
"7990273","STOML1"
"7990283","GOLGA6A"
"7990309","STRA6"
"7990333","CYP11A1"
"7990345","SEMA7A"
"7990361","UBL7"
"7990379","EDC3"
"7990391","CYP1A1"
"7990400","ULK3"
"7990417","SCAMP2"
"7990429","FAM219B"
"7990436","COX5A"
"7990442","RPP25"
"7990457","MAN2C1"
"7990487","SIN3A"
"7990511","PTPN9"
"7990528","SNUPN"
"7990540","IMP3"
"7990545","CSPG4"
"7990555","NRG4"
"7990566","ETFA"
"7990582","SCAPER"
"7990620","TSPAN3"
"7990632","PEAK1"
"7990636","LINC00597"
"7990643","LINGO1"
"7990654","GOLGA6B"
"7990657","TBC1D2B"
"7990674","CIB2"
"7990683","ACSBG1"
"7990700","SKIC8"
"7990714","CHRNA3"
"7990729","CHRNB4"
"7990736","ADAMTS7"
"7990757","CTSH"
"7990774","RASGRF1"
"7990810","MTHFS"
"7990815","ST20"
"7990818","BCL2A1"
"7990830","MESD"
"7990839","STARD5"
"7990848","TMC3"
"7990873","MEX3B"
"7990879","EFL1"
"7990894","GOLGA6L9"
"7990898","RPL9"
"7990902","UBE2Q2P2"
"7990916","RPS17"
"7990922","GOLGA6L9"
"7990928","LOC440300"
"7990941","CSPG4P5"
"7990943","GOLGA6L9"
"7990949","RPL9"
"7990952","UBE2Q2P2"
"7990965","RPS17"
"7990971","CPEB1"
"7990987","AP3B2"
"7991017","ACTG1P17"
"7991019","FSD2"
"7991034","HOMER2"
"7991049","C15orf40"
"7991057","BTBD1"
"7991070","HDGFL3"
"7991080","BNC1"
"7991088","UBE2Q2P2"
"7991106","CSPG4P5"
"7991110","GOLGA6L9"
"7991120","UBE2Q2P1"
"7991126","WDR73"
"7991138","NMB"
"7991143","SEC11A"
"7991159","UBE2Q2P2"
"7991173","KLHL25"
"7991186","NTRK3"
"7991209","MRPL46"
"7991214","DET1"
"7991216","DET1"
"7991224","HAPLN3"
"7991234","MFGE8"
"7991246","RLBP1"
"7991258","POLG"
"7991283","RHCG"
"7991296","KIF7"
"7991313","PLIN1"
"7991323","PEX11A"
"7991332","MESP1"
"7991335","ANPEP"
"7991357","ARPIN-AP3S2"
"7991367","ARPIN-AP3S2"
"7991374","IDH2"
"7991386","CIB1"
"7991395","GABARAPL3"
"7991401","HDDC3"
"7991406","PRC1"
"7991427","VPS33B"
"7991453","FAM174B"
"7991459","RGMA"
"7991469","FAM169BP"
"7991478","PGPEP1L"
"7991485","TTC23"
"7991503","LYSMD4"
"7991512","DNM1P46"
"7991516","ADAMTS17"
"7991542","SPATA41"
"7991546","CERS3"
"7991562","PRKXP1"
"7991566","LINS1"
"7991577","LOC440313"
"7991581","CHSY1"
"7991587","SELENOS"
"7991598","SNRPA1"
"7991602","PCSK6"
"7991630","TM2D3"
"7991640","TARS3"
"7991663","OR4F4"
"7991668","GOLGA8CP"
"7991695","GOLGA8DP"
"7991714","UBE2Q2P2"
"7991722","GOLGA6L9"
"7991731","WASIR2"
"7991735","SNRNP25"
"7991742","MPG"
"7991750","HBZ"
"7991754","HBZ"
"7991758","HBM"
"7991762","HBA2"
"7991766","HBA2"
"7991772","HBQ1"
"7991779","FAM234A"
"7991800","ARHGDIG"
"7991809","ARHGDIG"
"7991815","PDIA2"
"7991835","RPL23AP5"
"7991837","NME4"
"7991846","NME4"
"7991860","RAB11FIP3"
"7991877","CAPN15"
"7991893","PRR35"
"7991898","NHLRC4"
"7991904","PIGQ"
"7991917","RAB40C"
"7991927","WFIKKN1"
"7991932","MCRIP2"
"7991939","WDR90"
"7991989","RHOT2"
"7992010","RHBDL1"
"7992021","STUB1"
"7992038","METRN"
"7992043","ANTKMT"
"7992049","HAGHL"
"7992071","MSLN"
"7992092","CHTF18"
"7992121","PRR25"
"7992125","SOX8"
"7992145","SSTR5"
"7992147","CACNA1H"
"7992181","TPSAB1"
"7992191","TPSD1"
"7992205","UBE2I"
"7992219","BAIAP3"
"7992255","GNPTG"
"7992271","TELO2"
"7992293","TMEM204"
"7992302","CRAMP1"
"7992337","JPT2"
"7992347","MAPK8IP3"
"7992379","EME2"
"7992388","NUBP2"
"7992396","FAHD1"
"7992402","NDUFB10"
"7992409","RNF151"
"7992414","TBL3"
"7992439","GFER"
"7992447","SYNGR3"
"7992460","NPW"
"7992463","NHERF2"
"7992474","TSC2"
"7992518","RAB26"
"7992529","TRAF7"
"7992552","MLST8"
"7992568","E4F1"
"7992584","DNASE1L2"
"7992594","CCNF"
"7992614","TEDC2"
"7992632","NTN3"
"7992639","TBC1D24"
"7992646","ATP6V0C"
"7992656","AMDHD2"
"7992670","PDPK1"
"7992678","LOC652276"
"7992682","FLJ42627"
"7992685","KCTD5"
"7992692","SRRM2"
"7992716","PRSS41"
"7992722","PRSS21"
"7992732","ZG16B"
"7992737","FLYWCH2"
"7992744","FLYWCH1"
"7992758","KREMEN2"
"7992775","PAQR4"
"7992782","CLDN9"
"7992789","TNFRSF12A"
"7992795","THOC6"
"7992811","MMP25"
"7992828","IL32"
"7992845","ZNF205"
"7992854","ZNF213"
"7992863","OR1F1"
"7992865","OR1F2P"
"7992867","LINC00921"
"7992870","ZNF263"
"7992877","ZNF75A"
"7992887","ZNF75A"
"7992889","OR2C1"
"7992897","ZNF174"
"7992905","NAA60"
"7992917","CLUAP1"
"7992934","DNASE1"
"7992956","GLIS2"
"7992967","VASN"
"7992973","DNAJA3"
"7992987","HMOX2"
"7992998","MGRN1"
"7993019","NUDT16L1"
"7993024","DNAAF8"
"7993035","UBN1"
"7993054","SEC14L5"
"7993071","ALG1"
"7993083","RBFOX1"
"7993114","METTL22"
"7993126","ABAT"
"7993148","PMM2"
"7993159","HAPSTR1"
"7993167","ATF7IP2"
"7993185","NUBP1"
"7993195","CIITA"
"7993223","CLEC16A"
"7993248","RMI2"
"7993259","SNN"
"7993267","TNFRSF17"
"7993274","SNX29"
"7993281","SNX29"
"7993296","SHISA9"
"7993298","ERCC4"
"7993310","MRTFB"
"7993337","MIR365A"
"7993341","BFAR"
"7993349","NPIPA3"
"7993359","NPIPA3"
"7993371","NOMO1"
"7993404","NPIPA3"
"7993433","PDXDC1"
"7993453","MPV17L"
"7993458","BMERB1"
"7993467","NDE1"
"7993478","ABCC1"
"7993511","NOMO1"
"7993546","NPIPA3"
"7993580","NPIPA3"
"7993588","TMC7"
"7993608","COQ7"
"7993622","ITPRIPL2"
"7993624","SYT17"
"7993632","CLEC19A"
"7993638","TMC5"
"7993664","CCP110"
"7993680","VPS35L"
"7993713","IQCK"
"7993726","ACSM5"
"7993737","ACSM2A"
"7993754","ACSM2A"
"7993756","ACSM3"
"7993776","REXO5"
"7993800","LYRM1"
"7993807","LDAF1"
"7993815","ANKS4B"
"7993821","ABCA15P"
"7993825","SNX29P1"
"7993833","METTL9"
"7993848","OTOA"
"7993872","UQCRC2"
"7993889","MOSMO"
"7993898","VWA3A"
"7993946","EEF2K"
"7993973","POLR3E"
"7993999","SMG1P1"
"7994006","SMG1P1"
"7994026","NPIPB5"
"7994052","HS3ST2"
"7994058","SCNN1G"
"7994074","SCNN1B"
"7994095","UBFD1"
"7994102","DCTN5"
"7994109","PLK1"
"7994123","CHP2"
"7994131","PRKCB"
"7994152","CACNG3"
"7994161","RBBP6"
"7994187","TNRC6A"
"7994216","SLC5A11"
"7994235","LCMT1P1"
"7994237","LCMT1"
"7994252","AQP8"
"7994260","HS3ST4"
"7994267","C16orf82"
"7994269","KDM8"
"7994280","IL4R"
"7994292","IL21R"
"7994308","KATNIP"
"7994345","SBK1"
"7994353","APOBR"
"7994362","SGF29"
"7994371","NPIPB5"
"7994386","ATXN2L"
"7994415","EIF3C"
"7994445","SH2B1"
"7994463","ATP2A1"
"7994487","CD19"
"7994506","NFATC2IP"
"7994518","SPNS1"
"7994535","LAT"
"7994541","LAT"
"7994559","NPIPB5"
"7994565","RRN3P2"
"7994572","SNX29P2"
"7994576","SNX29P2"
"7994582","SLX1A"
"7994603","SPN"
"7994609","QPRT"
"7994615","ZG16"
"7994620","KIF22"
"7994637","MAZ"
"7994647","PRRT2"
"7994655","PAGR1"
"7994659","MVP"
"7994675","ASPHD1"
"7994683","TMEM219"
"7994692","TAOK2"
"7994715","INO80E"
"7994730","C16orf92"
"7994737","ALDOA"
"7994756","PPP4C"
"7994769","CORO1A"
"7994781","SLX1A"
"7994804","MYL11"
"7994813","ZNF48"
"7994817","ZNF771"
"7994826","ITGAL"
"7994858","PRR14"
"7994874","FBRS"
"7994889","TMEM265"
"7994926","SNORA30"
"7994928","PHKG2"
"7994939","RNF40"
"7994961","CTF1"
"7994967","FBXL19"
"7994981","ORAI3"
"7994985","SETD1A"
"7995007","HSD3B7"
"7995017","STX4"
"7995033","ZNF646"
"7995040","BCKDK"
"7995055","KAT8"
"7995069","FUS"
"7995088","TRIM72"
"7995096","ITGAM"
"7995128","ITGAX"
"7995161","ITGAD"
"7995193","ARMC5"
"7995206","TGFB1I1"
"7995222","SLC5A2"
"7995237","AHSP"
"7995242","CLUHP3"
"7995252","KRABD5"
"7995258","ZNF267"
"7995263","IGHA1"
"7995267","TP53TG3D"
"7995275","TP53TG3D"
"7995282","TP53TG3D"
"7995292","SLC6A8"
"7995310","LOC162137"
"7995312","CCNYL1B"
"7995334","LINC02167"
"7995354","ORC6"
"7995362","GPT2"
"7995382","PHKB"
"7995421","LONP2"
"7995442","C16orf78"
"7995448","CNEP1R1"
"7995456","HEATR3"
"7995479","TENT4B"
"7995492","ADCY7"
"7995525","NKD1"
"7995539","NOD2"
"7995552","CYLD"
"7995574","HNRNPA1"
"7995583","CHD9"
"7995631","RBL2"
"7995655","FTO"
"7995668","IRX5"
"7995674","IRX6"
"7995681","MMP2"
"7995697","LPCAT2"
"7995712","CAPNS2"
"7995714","SLC6A2"
"7995729","CES1P1"
"7995739","GNAO1"
"7995755","OGFOD1"
"7995772","MT4"
"7995776","MT3"
"7995783","MT2A"
"7995787","MT1M"
"7995793","MT1L"
"7995797","MT1E"
"7995803","MT1JP"
"7995806","MT1A"
"7995813","MT1DP"
"7995820","MT1B"
"7995825","MT1F"
"7995829","MT1H"
"7995834","MT1IP"
"7995838","MT1X"
"7995843","NUP93"
"7995866","MIR138-2"
"7995868","SLC12A3"
"7995895","HERPUD1"
"7995907","CETP"
"7995926","NLRC5"
"7995976","CPNE2"
"7995994","RSPRY1"
"7996012","ARL2BP"
"7996022","CCL22"
"7996027","CX3CL1"
"7996034","CCL17"
"7996041","COQ9"
"7996051","POLR2C"
"7996064","ADGRG5"
"7996081","ADGRG1"
"7996100","ADGRG3"
"7996117","DRC7"
"7996137","KATNB1"
"7996160","LOC388282"
"7996164","SPMIP8"
"7996174","USB1"
"7996185","MMP15"
"7996198","CFAP263"
"7996211","GINS3"
"7996219","NDRG4"
"7996241","SETD6"
"7996264","CDH5"
"7996281","BEAN1"
"7996290","CKLF"
"7996313","CMTM2"
"7996318","CMTM3"
"7996331","CA7"
"7996341","PDP2"
"7996345","CES2"
"7996361","CES3"
"7996377","CES4A"
"7996393","CBFB"
"7996403","PHAF1"
"7996423","HSF4"
"7996430","HSF4"
"7996448","NOL3"
"7996455","E2F4"
"7996468","ELMO3"
"7996490","TMEM208"
"7996498","SLC9A5"
"7996516","PLEKHG4"
"7996546","LRRC36"
"7996563","HSD11B2"
"7996571","RIPOR1"
"7996593","CTCF"
"7996608","CARMIL2"
"7996647","PARD6A"
"7996651","C16orf86"
"7996654","TSNAXIP1"
"7996675","THAP11"
"7996677","NUTF2"
"7996685","EDC4"
"7996715","NRN1L"
"7996720","PSKH1"
"7996725","DUS2"
"7996744","NFATC3"
"7996761","PLA2G15"
"7996772","SLC7A6"
"7996785","PRMT7"
"7996807","ZFP90"
"7996819","CDH3"
"7996837","CDH1"
"7996860","TANGO6"
"7996883","HAS3"
"7996891","UTP4"
"7996908","SNTB2"
"7996919","VPS4A"
"7996934","NIP7"
"7996947","CYB5B"
"7996954","NFAT5"
"7996976","WWP2"
"7997008","MIR140"
"7997010","CLEC18A"
"7997025","PDPR"
"7997032","CLEC18A"
"7997048","DDX19B"
"7997059","DDX19A"
"7997072","FCSK"
"7997099","SF3B3"
"7997128","IL34"
"7997139","CALB2"
"7997152","CHST4"
"7997158","MARVELD3"
"7997168","IST1"
"7997179","DHODH"
"7997188","HP"
"7997192","HPR"
"7997197","DHX38"
"7997230","PSMD7"
"7997239","NPIPB5"
"7997247","ZNRF1"
"7997257","ZFP1"
"7997264","CTRB1"
